"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"16530","Daniel Creamer3","27","0","Florida","US","1992","14","0","1","0","0","4","3","1","12","0","11","358092"
"16531","Kevin Sibson","27","0","Texas","US","1607","14","0","1","0","0","4","3","1","3","0","13","466911"
"16532","Thomas Stiefel2","27","0","DE-AT-CH","DE","1756","14","0","1","0","0","4","4","1","1","0","13","570266"
"16533","Pelle Björk","27","0","Scandinavia","SE","1527","14","0","1","0","0","5","4","1","12","0","15","268055"
"16534","Robin Oosting","27","0","Benelux","NL","2001","14","0","1","0","0","5","3","1","2","0","9","399116"
"16535","Mehdi LE GUEN","27","0","France","FR","1477","14","0","1","0","0","6","4","1","14","0","18","307301"
"16536","Javier Casero romo","27","0","Iberia","ES","1430","14","0","1","0","0","10","4","1","5","0","10","413596"
"16537","Joel Wilks","27","0","Australia/NZ","AU","1027","14","0","2","0","0","11","8","2","13","0","9","296818"
"16538","Nathan Sullano","27","0","California Club","US","2535","14","0","1","0","0","11","2","1","2","0","8","548537"
"16539","Robert Ludwig3","27","0","Mid-South","US","784","14","0","2","0","0","12","8","2","14","0","9","431592"
"16540","Liam Sweetman","27","0","Scandinavia","SE","1549","14","0","1","0","0","13","4","1","12","0","19","564893"
"16541","Daniel Broadbent2","27","0","Australia/NZ","AU","1059","14","0","2","0","0","15","5","2","34","0","10","287975"
"16542","Koji Utsunomiya","27","0","Japan","JP","846","14","0","4","0","0","16","7","1","26","0","9","638556"
"16543","Brian Cupini","27","0","California Club","US","546","14","0","4","2","0","20","9","2","14","1","9","561638"
"16544","CJ Cooper","27","0","Georgia","US","1206","14","0","2","0","0","22","5","1","28","0","8","41566"
"16545","Cody Batey","27","0","Mid-South","US","882","14","0","2","0","0","23","8","2","14","0","9","167566"
"16546","Matthias Böckenkemper2","27","0","DE-AT-CH","DE","1493","14","0","2","0","0","25","7","1","18","0","11","512562"
"16547","Luis Fioravante","27","0","Brazil","BR","1210","14","0","3","0","0","25","6","1","17","0","13","614127"
"16548","Ilya Ananyev","27","0","Central-Eastern Europe","RU","648","14","0","3","0","0","34","7","2","27","0","13","533239"
"16549","Tom Roek","27","0","Benelux","NL","1182","14","0","3","0","0","35","5","2","32","0","12","632591"
"16550","Kevin Boquel","27","0","France","FR","1041","14","0","8","0","0","41","10","2","59","0","13","602645"
"16551","Benjamin Syke","27","0","New England","US","1753","15","0","1","0","0","2","3","1","10","0","16","383702"
"16552","Alexis Schwarzenberg","27","0","Hispanoamérica","CL","1811","15","0","1","0","0","2","3","1","12","0","16","402769"
"16553","Kirk Marble","27","0","Michigan","US","1897","15","0","1","0","0","4","3","1","12","0","19","29285"
"16554","Tiago Nobre","27","0","France","FR","2183","15","0","1","0","0","4","4","1","10","0","13","226542"
"16555","Lukasz M Lenkiewicz","27","0","Central-Eastern Europe","PL","2637","15","0","1","0","0","5","2","1","10","0","17","337478"
"16556","Matthew W Bell","27","0","Canada","CA","1694","15","0","1","1","0","10","6","1","5","0","3","329967"
"16557","Jay Wright","27","0","UK and I","GB","1321","15","0","3","0","0","10","4","1","23","0","14","135211"
"16558","Steele Lankford","27","0","Carolina","US","1524","15","0","2","0","0","11","8","2","13","0","17","518428"
"16559","André Friedrich","27","0","DE-AT-CH","DE","2404","15","0","1","0","0","14","3","1","1","0","11","388590"
"16560","Aaron Morgan7","27","0","Mid-South","US","1006","15","0","4","0","0","15","6","1","25","0","15","579139"
"16561","Pete Bladon","27","0","Canada","CA","1111","15","0","3","0","0","16","6","2","22","0","14","497054"
"16562","Matt Brzezinski","27","0","Canada","CA","1424","15","0","2","0","0","20","3","1","11","0","17","452529"
"16563","Jared Thompson2","27","0","Great Plains","US","2153","16","0","1","0","0","4","3","1","7","0","19","45971"
"16564","Ryan Burton","27","0","Indiana","US","2496","16","0","1","0","0","5","2","1","12","0","16","350540"
"16565","James Johnson28","27","0","Mid-South","US","1814","16","0","2","0","0","8","3","1","17","0","11","485659"
"16566","Nico Alvarez","27","0","Hispanoamérica","CL","1839","16","0","3","0","0","8","3","1","28","0","13","607213"
"16567","Wayne Rick","27","0","Northwest","US","503","16","0","5","0","0","9","7","2","19","0","15","509132"
"16568","Ivan Martin","27","0","Iberia","ES","2428","16","0","1","0","0","12","2","1","9","0","16","332653"
"16569","Jerome torres","27","0","France","FR","1110","16","0","2","0","0","12","7","2","21","0","13","365084"
"16570","Douglas Souza2","27","0","Brazil","BR","2433","16","0","1","0","0","13","2","1","9","0","11","515420"
"16571","Nicolas Dourthe","27","0","France","FR","1290","16","0","4","0","0","14","4","3","27","0","14","636665"
"16572","Stephane Barras","27","0","DE-AT-CH","CH","1685","17","0","2","0","0","2","4","1","1","0","8","191559"
"16573","Jaspreet Gill","27","0","Florida","US","2967","17","0","1","0","0","3","2","1","12","0","18","46450"
"16574","Tino Heuser","27","0","DE-AT-CH","DE","3703","17","0","1","0","0","7","1","1","12","0","11","190594"
"16575","William Richards2","27","0","UK and I","GB","2267","17","0","1","0","0","8","2","1","24","0","17","424387"
"16576","Christopher Stahl","27","0","DE-AT-CH","DE","2798","17","0","1","0","0","9","2","1","5","0","13","345390"
"16577","Blake Worboys","27","0","Australia/NZ","AU","2596","17","0","2","0","0","10","2","1","23","0","17","235920"
"16578","Andrea Stefanina","27","0","Italy","IT","3162","17","0","1","0","0","11","2","1","12","0","15","100296"
"16579","Kason Nelson","27","0","West","US","1940","17","0","3","0","0","28","4","2","20","0","15","357437"
"16580","Stuart Pringle","27","0","UK and I","GB","1227","17","0","3","0","0","35","4","2","32","0","15","564531"
"16581","Ismael Nadire","27","0","France","GB","2268","18","0","2","0","0","4","2","2","1","0","17","259483"
"16582","Chris Silvester","27","0","UK and I","GB","2182","19","0","2","0","0","4","2","1","1","0","12","406916"
"16583","Lina Bellemare","26","0","Canada","CA","559","8","0","1","0","0","0","8","1","11","0","14","410789"
"16584","Mark mILLER10","26","0","California Club","US","514","8","0","1","0","0","6","9","1","12","0","10","514596"
"16585","Koe Conallis","26","0","Great Plains","US","743","8","0","1","0","0","7","8","1","24","0","9","558991"
"16586","Bryan Grauss","26","0","California Club","US","697","8","0","1","0","0","9","8","1","23","0","17","15770"
"16587","Marvin Gout2","26","0","Benelux","NL","860","9","0","1","0","0","3","8","1","10","0","9","501357"
"16588","Blas Casas Sanchez","26","0","Iberia","ES","857","10","0","2","0","0","1","8","1","24","0","14","334228"
"16589","Collin Stone","26","0","West","US","1217","11","0","1","0","0","2","6","1","11","0","15","574250"
"16590","Scott Combes","26","0","Australia/NZ","NZ","893","11","0","1","0","0","5","8","1","11","0","8","121485"
"16591","Tore Larsen","26","0","Scandinavia","NO","1366","11","0","2","0","0","6","7","1","28","0","9","619412"
"16592","Benjamin Malbrel","26","0","France","FR","1058","11","0","1","0","0","8","7","1","11","0","7","577072"
"16593","Kai Lachnit","26","0","DE-AT-CH","DE","592","11","0","4","0","0","31","9","1","33","0","14","641073"
"16594","Justin Steeves","26","0","Carolina","US","572","12","0","2","0","0","2","9","2","23","0","13","579885"
"16595","Ricky Burroughs","26","0","Mid-South","US","1180","12","0","1","0","0","4","6","1","10","0","10","490420"
"16596","Stephan Fahrenkamp-plumhoff","26","0","DE-AT-CH","DE","1135","12","0","1","0","0","11","6","1","10","1","1","403578"
"16597","Shaun Merchant","26","0","Illinois","US","1246","13","0","1","0","0","2","6","1","6","0","11","350188"
"16598","Sam Dobie","26","0","New England","US","3292","13","0","1","0","0","5","2","1","6","0","5","15193"
"16599","Heinrich Weiss","26","0","DE-AT-CH","DE","1489","13","0","1","0","0","5","6","1","11","0","18","414587"
"16600","Nicholas Luby","26","0","New England","US","1134","13","0","1","0","0","6","6","1","11","0","5","353097"
"16601","Florian Breitbach","26","0","DE-AT-CH","DE","1503","13","0","1","0","0","6","4","1","11","0","4","523014"
"16602","Toby Weatherford","26","0","California Club","US","1327","13","0","1","0","0","8","5","1","10","0","11","196006"
"16603","Bobby Stills","26","0","Texas","US","772","13","0","2","0","0","8","8","2","11","0","14","293220"
"16604","Jonas Muff Joergensen","26","0","Scandinavia","DK","1254","13","0","1","0","0","9","5","1","9","0","14","621751"
"16605","Timothy Bryant","26","0","Australia/NZ","AU","1372","13","0","1","0","0","14","5","1","6","0","13","591902"
"16606","Ben W Lewis","26","0","Midwest","US","714","13","0","5","0","0","16","7","1","32","0","11","418214"
"16607","Lucas Brooke","26","0","Brazil","BR","1439","13","0","3","0","0","37","6","1","26","0","14","587428"
"16608","Kevin Gruschwitz","26","0","DE-AT-CH","DE","1243","13","0","6","0","0","43","6","1","41","0","11","571089"
"16609","Chris Curington","26","0","Mid-South","US","1359","14","0","1","0","0","0","5","1","11","0","12","356657"
"16610","David Jenner Husson","26","0","Iberia","ES","1546","14","0","1","0","0","0","4","1","14","0","19","393646"
"16611","G Richards","26","0","UK and I","GB","1612","14","0","1","0","0","0","4","1","12","0","15","547297"
"16612","Neil Jacko","26","0","Benelux","NL","1467","14","0","1","0","0","0","6","1","11","0","18","604131"
"16613","Red Jandal","26","0","Australia/NZ","NZ","1380","14","0","1","0","0","3","6","1","9","0","11","614663"
"16614","Ethan Yann","26","0","New England","US","1048","14","0","2","0","0","4","6","1","20","0","16","593106"
"16615","Ken Smith","26","0","Carolina","US","627","14","0","2","0","0","6","9","2","23","0","12","21328"
"16616","Corey A Wolf","26","0","New York","US","1594","14","0","1","0","0","6","4","1","16","0","15","22569"
"16617","Daniel Drolet2","26","0","Canada","CA","1681","14","0","1","0","0","7","4","1","11","0","8","348525"
"16618","Nick Shewczyk","26","0","Pennsylvania","US","1780","14","0","1","0","0","7","4","1","13","0","16","496081"
"16619","Brandon Belokin","26","0","Texas","US","1493","14","0","1","0","0","8","4","1","10","0","9","113286"
"16620","Jason Pocock","26","0","Australia/NZ","AU","1537","14","0","1","0","0","8","4","1","8","0","19","529516"
"16621","Eric Lane","26","0","New England","US","1531","14","0","1","0","0","10","4","1","14","0","12","243003"
"16622","Stephen Albright","26","0","Australia/NZ","AU","1051","14","0","2","0","0","10","5","1","27","0","18","509833"
"16623","Butti Alali","26","0","Asia","AE","1161","14","0","2","0","0","13","7","1","18","0","14","352717"
"16624","Cameron Groff","26","0","Ohio","US","899","14","0","2","0","0","14","5","2","10","0","6","473441"
"16625","Bennett Allen","26","0","Mid-South","US","641","14","0","2","0","0","17","8","2","9","0","12","474088"
"16626","Lukasz Kaiser","26","0","DE-AT-CH","DE","1180","15","0","2","0","0","2","5","1","10","0","8","639274"
"16627","Denny Wood","26","0","UK and I","GB","2294","15","0","1","0","0","3","3","1","9","0","5","320032"
"16628","Tiemen Claus","26","0","Benelux","NL","2331","15","0","1","0","0","4","2","1","13","0","18","18692"
"16629","Samuel Langlois","26","0","Canada","CA","1830","15","0","1","0","0","5","3","1","10","0","14","271957"
"16630","Greg Daven","26","0","France","FR","1838","15","0","1","0","0","5","2","1","9","0","16","305207"
"16631","Vernon Wiley","26","0","Australia/NZ","AU","1612","15","0","1","0","0","5","4","1","8","0","10","365997"
"16632","Fede Barrera","26","0","Hispanoamérica","AR","1711","15","0","1","0","0","6","4","1","10","0","20","308405"
"16633","Robin Hafstrom","26","0","Scandinavia","SE","1378","15","0","2","0","0","7","6","1","7","0","16","543445"
"16634","Raddoo Ramahandry","26","0","France","FR","2354","15","0","1","0","0","8","4","1","12","0","16","55963"
"16635","Steve Maynard2","26","0","UK and I","GB","1277","15","0","2","0","0","11","5","2","23","0","17","315869"
"16636","Anders Loberg","26","0","Scandinavia","NO","1107","15","0","3","0","0","13","6","2","17","0","4","391976"
"16637","Vij Hwyeldda","26","0","UK and I","GB","1145","15","0","3","0","0","14","5","1","15","0","9","639610"
"16638","Michael Rieser","26","0","DE-AT-CH","DE","1665","15","0","1","0","0","17","4","1","12","0","2","485039"
"16639","Akihiko Takino","26","0","Japan","JP","1532","15","0","4","0","0","26","4","1","40","0","16","344772"
"16640","Stephen Carey","26","0","New York","US","1021","15","0","4","0","0","38","8","2","21","0","8","362247"
"16641","Filip Sladecka","26","0","Central-Eastern Europe","SK","1766","16","0","2","1","0","4","4","1","2","1","10","425781"
"16642","Kevin Ott","26","0","DE-AT-CH","CH","2343","16","0","1","0","0","6","2","1","6","0","9","281512"
"16643","Derek Kosnoski","26","0","West","US","2084","16","0","1","0","0","6","3","1","10","0","10","350754"
"16644","Malin Karlsen","26","0","Scandinavia","NO","1101","16","0","2","0","0","8","6","2","14","0","14","610685"
"16645","Andrew Herbst","26","0","UK and I","GB","2118","16","0","1","0","0","9","3","1","10","0","16","112282"
"16646","Jan Robohm","26","0","DE-AT-CH","DE","2454","16","0","1","0","0","9","2","1","3","0","6","584077"
"16647","Brantley Wise","26","0","Carolina","US","522","16","0","4","0","0","22","9","4","23","0","13","224078"
"16648","Wesley Fagan","26","0","Australia/NZ","AU","884","16","0","5","0","0","53","6","2","43","0","9","516652"
"16649","Davide Farina","26","0","Italy","IT","2754","17","0","1","0","0","6","2","1","12","0","11","124912"
"16650","Diego Colarusso","26","0","Iberia","ES","2078","17","0","1","0","0","6","4","1","1","0","8","378146"
"16651","Arkaitz Alvarez","26","0","Iberia","ES","2419","17","0","1","0","0","8","3","1","23","0","17","592421"
"16652","Rene Grigull","26","0","DE-AT-CH","DE","2853","17","0","1","0","0","9","2","1","12","0","16","438318"
"16653","Andreas Bäckman","26","0","Scandinavia","SE","3695","17","0","1","0","0","10","1","1","11","0","13","303121"
"16654","Eric Mele","26","0","Texas","US","1695","17","0","2","0","0","10","4","2","11","0","12","552921"
"16655","Edon Polovina","26","0","DE-AT-CH","AT","2822","17","0","1","0","0","12","2","1","9","0","15","397118"
"16656","Carl Christian Langetoft","26","0","Scandinavia","DK","3090","17","0","2","0","0","12","2","1","20","0","8","577121"
"16657","Gregory Angus","26","0","California Club","US","1210","17","0","2","0","0","14","5","2","10","0","13","417122"
"16658","David Jones24","26","0","West","US","3010","17","0","2","0","0","17","2","1","8","0","17","609783"
"16659","Bogdan Moldovan","26","0","Central-Eastern Europe","RO","3805","18","0","1","0","0","8","1","1","9","0","18","577467"
"16660","Simon Iala","26","0","Italy","IT","2527","18","0","2","0","0","10","2","2","2","0","10","260722"
"16661","Leigh Harrison","26","0","Australia/NZ","AU","2727","18","0","2","0","0","14","2","2","9","0","16","64684"
"16662","Chadwick Strothman","25","0","Virginias","US","866","8","0","1","0","0","1","8","1","11","0","7","467956"
"16663","Drew Lentini","25","0","Carolina","US","824","8","0","1","0","0","6","8","1","11","0","5","551249"
"16664","Alexander Gengler","25","0","Illinois","US","740","9","0","1","0","0","2","9","1","12","0","13","454646"
"16665","Tyler Ruelas","25","0","California Club","US","529","9","0","1","0","0","3","10","1","10","0","7","276764"
"16666","Lance Robbins","25","0","New York","US","516","9","0","1","0","0","3","9","1","11","0","18","461592"
"16667","Phil Barnes VR","25","0","UK and I","GB","575","9","0","1","0","0","7","9","1","12","0","12","151162"
"16668","Craig Wensley","25","0","UK and I","GB","589","9","0","1","0","0","11","9","1","9","0","7","517766"
"16669","Elias Drivas","25","0","Australia/NZ","AU","1107","10","0","1","0","0","2","7","1","14","0","10","560691"
"16670","Sven Leichsenring","25","0","DE-AT-CH","DE","1052","10","0","1","0","0","4","6","1","9","0","9","530496"
"16671","Geoff Nash5","25","0","UK and I","GB","889","10","0","1","0","0","9","7","1","9","0","12","477813"
"16672","Mark Neill11","25","0","UK and I","GB","1252","10","0","2","0","0","12","9","1","15","0","9","563918"
"16673","Raphael R Sabara","25","0","Brazil","BR","448","11","0","2","0","0","4","10","1","14","0","17","138093"
"16674","Martin Livernoche","25","0","Canada","CA","644","12","0","2","0","0","2","9","2","14","0","13","255531"
"16675","Naïm Bellajrou","25","0","France","FR","792","12","0","1","0","0","4","7","1","10","0","19","506189"
"16676","John Moore10","25","0","Mid-South","US","873","12","0","1","0","0","5","6","1","24","0","15","461187"
"16677","Andres Vega","25","0","New Jersey","US","1043","12","0","1","0","0","6","7","1","10","0","17","536824"
"16678","Corbin Mitchell","25","0","Georgia","US","1184","12","0","1","0","0","7","6","1","11","0","8","19198"
"16679","Joshua Elfering","25","0","Midwest","US","1051","12","0","2","0","0","7","6","2","23","0","7","540439"
"16680","John Pernini","25","0","New Jersey","US","1279","12","0","1","0","0","8","7","1","6","0","6","516029"
"16681","Markus Kronister","25","0","DE-AT-CH","AT","1063","12","0","1","0","0","9","7","1","10","0","12","625926"
"16682","Richard Sprague Jr","25","0","Carolina","US","1237","12","0","1","0","0","12","5","1","11","0","11","370823"
"16683","Sam Moses","25","0","Australia/NZ","AU","1270","12","0","1","0","0","15","5","1","10","0","10","412414"
"16684","Bruno Qi","25","0","Asia","CN","865","12","0","2","0","0","18","9","2","11","0","8","523704"
"16685","Ben Wales","25","0","UK and I","GB","1517","13","0","1","0","0","0","6","1","11","0","19","510104"
"16686","Brandon Dipaolo","25","0","Great Plains","US","1218","13","0","1","0","0","1","7","1","11","0","18","561123"
"16687","Uwe Ortmann","25","0","DE-AT-CH","DE","1685","13","0","1","0","0","2","4","1","12","0","12","369511"
"16688","Antonio José Mata Periañez","25","0","Iberia","ES","1452","13","0","1","0","0","4","3","1","12","0","12","392828"
"16689","Anika Filz","25","0","DE-AT-CH","AT","1084","13","0","2","0","0","4","5","1","22","0","13","496675"
"16690","Claude CHARLES","25","0","France","FR","731","13","0","2","0","0","6","10","2","10","0","17","354346"
"16691","Mark Williams18","25","0","Florida","US","1536","13","0","1","0","0","6","5","1","10","0","12","539542"
"16692","Marco Honegger","25","0","DE-AT-CH","CH","1365","13","0","2","0","0","7","5","1","18","0","13","434983"
"16693","Kha Nguyen","25","0","Australia/NZ","AU","1495","13","0","1","0","0","8","4","1","14","0","14","588024"
"16694","christophe Tuquet","25","0","France","FR","1017","13","0","1","0","0","9","7","1","11","0","18","445778"
"16695","Sandro Di Giambattista","25","0","Benelux","LU","1300","13","0","1","0","0","10","6","1","11","0","14","385890"
"16696","Wangquan Lin2","25","0","New England","US","1792","13","0","2","0","0","11","7","1","21","0","13","599616"
"16697","James Wallace8","25","0","UK and I","GB","1837","13","0","1","0","0","12","5","1","5","0","14","597961"
"16698","Piotr Kowalski3","25","0","UK and I","IE","748","13","0","2","0","0","14","7","2","8","0","9","436124"
"16699","George Rummington","25","0","UK and I","GB","965","13","0","2","0","0","15","6","1","37","0","6","467481"
"16700","Thiago Ferreira","25","0","Brazil","BR","1493","14","0","1","0","0","0","4","1","14","0","16","126769"
"16701","Lucas Franco","25","0","France","FR","1377","14","0","1","0","0","1","5","1","9","0","10","642253"
"16702","Dirk Klemm","25","0","DE-AT-CH","DE","1552","14","0","1","0","0","2","5","1","10","0","6","541381"
"16703","Kamil Kandora","25","0","DE-AT-CH","DE","1289","14","0","1","0","0","4","5","1","12","0","8","319026"
"16704","Eric Paul Wilson","25","0","New York","US","1343","14","0","2","0","0","5","5","1","24","0","15","228960"
"16705","Carlos Rubio3","25","0","Iberia","ES","1433","14","0","1","0","0","5","6","1","9","0","15","363643"
"16706","Brenton Bull","25","0","Australia/NZ","AU","1565","14","0","1","0","0","6","4","1","13","0","16","60285"
"16707","Kevin Mc Glone","25","0","UK and I","GB","1490","14","0","1","0","0","7","4","1","8","0","16","295471"
"16708","Daniel MacLeod","25","0","New England","US","535","14","0","2","0","0","7","10","2","10","0","17","402930"
"16709","Tim Siegwart3","25","0","DE-AT-CH","DE","1586","14","0","1","0","0","8","4","1","11","0","13","347360"
"16710","Nigel Paton","25","0","Australia/NZ","AU","650","14","0","3","0","0","8","8","2","30","0","12","495763"
"16711","Jake Mcpherson","25","0","Australia/NZ","NZ","1628","14","0","2","0","0","8","4","1","26","0","11","612191"
"16712","Marc-Remo Kuendig","25","0","DE-AT-CH","CH","1326","14","0","1","0","0","9","4","1","10","0","7","557525"
"16713","Diego Rodriguez4","25","0","Iberia","ES","1530","14","0","1","0","0","11","5","1","13","0","17","343644"
"16714","Josh Treacy","25","0","Australia/NZ","AU","1564","14","0","3","0","0","12","10","2","17","0","14","585918"
"16715","Asier Juan","25","0","Iberia","ES","1721","14","0","1","0","0","14","4","1","1","0","7","282716"
"16716","Emilio Cornejo","25","0","Hispanoamérica","CL","1209","14","0","1","0","0","14","5","1","20","0","14","512093"
"16717","Carlos Augusto Caffeu","25","0","Brazil","BR","981","14","0","2","0","0","15","5","1","43","0","12","344933"
"16718","Viljar Wangsvik","25","0","Scandinavia","NO","1251","14","0","2","0","0","17","5","2","20","0","13","624394"
"16719","Jani Vaha","25","0","Finland","FI","1240","14","0","2","0","0","18","6","1","22","0","12","57903"
"16720","Corentin Thomassen","25","0","Benelux","BE","213","14","0","3","0","0","45","10","2","9","0","18","429332"
"16721","Alper Selim2","25","0","International Club","TR","1453","15","0","1","0","0","2","5","1","24","0","18","529385"
"16722","Vojt?ch Vacek","25","0","Central-Eastern Europe","CZ","1483","15","0","1","0","0","4","4","1","24","0","13","184978"
"16723","Charles Clevenger","25","0","Indiana","US","1558","15","0","1","0","0","5","3","1","9","0","14","364161"
"16724","Jon Mulligan","25","0","UK and I","GB","1697","15","0","1","0","0","5","3","1","14","0","19","435649"
"16725","Marcel Tumbas","25","0","DE-AT-CH","DE","1560","15","0","1","0","0","8","4","1","9","0","9","259284"
"16726","Francisco Yanisselly","25","0","International Club","PA","1405","15","0","1","0","0","8","3","1","12","0","13","324695"
"16727","Lisardo Garcia","25","0","Iberia","ES","1351","15","0","2","0","0","10","6","1","8","0","16","505638"
"16728","Derek Anderson2","25","0","West","US","558","15","0","3","0","0","13","9","2","15","0","16","466383"
"16729","Filippo Puccetti","25","0","Italy","IT","1789","15","0","1","0","0","14","4","1","11","0","13","481766"
"16730","Florent Cuq","25","0","France","FR","882","15","0","4","0","0","15","8","2","53","0","9","575751"
"16731","David Díaz Guerra","25","0","Iberia","ES","1228","15","0","3","0","0","18","5","1","19","0","13","346240"
"16732","Mark Coffin","25","0","Carolina","US","2122","16","0","1","0","0","0","3","1","12","0","15","412873"
"16733","Terry Williams4","25","0","Texas","US","1154","16","0","2","0","0","0","6","1","8","0","15","588449"
"16734","Markus Fix","25","0","DE-AT-CH","DE","1963","16","0","1","0","0","3","3","1","11","0","17","344217"
"16735","Adrian Canovas","25","0","Iberia","ES","2009","16","0","1","0","0","5","3","1","16","0","16","604862"
"16736","Floris de Wit","25","0","Benelux","NL","1951","16","0","1","0","0","6","3","1","14","0","11","32045"
"16737","Pedro Martinez Del Rio","25","0","California Club","US","2201","16","0","1","0","0","6","3","1","25","0","16","511435"
"16738","Ben Rowe","25","0","Australia/NZ","AU","3500","16","0","1","0","0","7","2","1","10","0","16","121405"
"16739","Brayden Hill","25","0","New Jersey","US","1899","16","0","1","0","0","7","3","1","10","0","20","225234"
"16740","John Hurley","25","0","Carolina","US","2229","16","0","1","0","0","7","2","1","1","0","13","259040"
"16741","Ben Creanor","25","0","UK and I","GB","2593","16","0","1","0","0","7","2","1","7","0","17","327504"
"16742","Luismi Burgaz","25","0","Iberia","ES","1748","16","0","1","0","0","7","3","1","6","0","11","400786"
"16743","Oisín Murray","25","0","UK and I","IE","2577","16","0","1","0","0","8","2","1","10","0","18","481887"
"16744","Ed Nuy","25","0","Benelux","NL","1938","16","0","1","0","0","9","3","1","12","0","20","224346"
"16745","Gerald Wilke","25","0","DE-AT-CH","DE","1254","16","0","2","0","0","9","7","1","10","0","12","260764"
"16746","Peter Greenwood","25","0","UK and I","GB","1447","16","0","2","0","0","12","5","2","9","0","15","362579"
"16747","Jamie Rand","25","0","Florida","US","1384","16","0","2","0","0","14","6","2","7","0","13","397183"
"16748","Zihan Yang","25","0","Canada","CA","1251","16","0","2","0","0","18","5","2","7","1","7","521739"
"16749","Jesus Rivera Vega","25","0","Iberia","AX","1044","16","0","3","0","0","23","6","2","18","0","16","362111"
"16750","Felipe Baptista","25","0","Brazil","BR","5224","17","0","1","0","0","7","1","1","5","0","9","359766"
"16751","Alonso Valderrama","25","0","Hispanoamérica","CL","1533","17","0","2","0","0","7","6","1","14","0","15","443823"
"16752","Mark Fleming4","25","0","UK and I","GB","1649","17","0","2","0","0","8","3","1","16","0","15","518246"
"16753","Zak Tonks","25","0","UK and I","GB","2152","17","0","2","0","0","15","2","1","10","0","12","342187"
"16754","Martin Limou","25","0","France","FR","1544","17","0","5","0","0","56","3","2","48","0","8","539201"
"16755","Barrett Rolph","25","0","Midwest","US","3380","18","0","1","0","0","4","2","1","14","0","18","22536"
"16756","Wojciech Swirydowicz","25","0","Celtic","IE","5417","18","0","1","0","0","7","1","1","12","0","11","69065"
"16757","Juup Schram","25","0","Benelux","NL","2080","18","0","2","0","0","12","4","2","14","0","18","446549"
"16758","Henri Pitkänen","25","0","Finland","FI","3442","18","0","1","0","0","15","1","1","8","0","17","250230"
"16759","Travis Lichter","24","0","California Club","US","665","9","0","1","0","0","5","8","1","9","0","11","501902"
"16760","Bradley Linnell","24","0","Great Plains","US","571","9","0","1","0","0","6","8","1","20","0","7","418585"
"16761","Dylan Basen","24","0","Florida","US","1511","9","0","1","1","0","10","7","1","2","0","3","288563"
"16762","Thomas Beresnyak","24","0","Pennsylvania","US","1155","9","0","1","0","0","11","6","1","10","0","8","596158"
"16763","Andrew Layton","24","0","California Club","US","765","10","0","1","0","0","3","9","1","14","0","17","553007"
"16764","Patrick Campbell","24","0","California Club","US","649","10","0","1","0","0","5","9","1","3","0","9","35519"
"16765","Aarón Planas","24","0","Iberia","ES","1216","11","0","1","0","0","3","6","1","9","0","11","587243"
"16766","Matt Van Dyke","24","0","New York","US","799","11","0","6","0","0","24","8","1","78","0","8","627356"
"16767","Sven Janssens","24","0","Benelux","BE","1205","12","0","1","0","0","5","4","1","14","0","9","466523"
"16768","Blake Galloway","24","0","Illinois","US","1093","12","0","1","0","0","5","6","1","12","0","11","581955"
"16769","Sven Brietzke","24","0","DE-AT-CH","DE","1047","12","0","1","0","0","7","6","1","1","0","7","389638"
"16770","Andreas Granberg","24","0","Scandinavia","SE","1406","12","0","1","0","0","7","7","1","12","0","12","582336"
"16771","Jesse Vaughan","24","0","Virginias","US","834","12","0","2","0","0","8","8","1","11","0","8","28722"
"16772","Ali Yachir","24","0","France","FR","1225","12","0","1","0","0","8","7","1","12","0","11","85831"
"16773","William Farnsworth","24","0","Canada","CA","378","12","0","3","0","0","8","10","1","26","0","8","388936"
"16774","Richard Westvik","24","0","Northwest","US","652","12","0","2","0","0","17","9","1","13","0","13","438463"
"16775","Michael Paradis","24","0","Canada","CA","1144","13","0","1","0","0","1","5","1","11","0","13","184737"
"16776","Grady Hodge","24","0","Mid-South","US","1226","13","0","1","0","0","2","5","1","10","0","18","149365"
"16777","Jacob Cranston","24","0","Australia/NZ","NZ","919","13","0","1","6","0","4","7","1","8","0","2","312181"
"16778","David Gomez2","24","0","Iberia","ES","874","13","0","1","0","0","4","7","1","7","0","18","559338"
"16779","Steven X Graham","24","0","Florida","US","1165","13","0","1","0","0","8","6","1","9","0","4","406907"
"16780","Nick Pink","24","0","UK and I","GB","1177","13","0","1","0","0","8","6","1","14","0","15","491977"
"16781","Ben Bruty","24","0","Australia/NZ","AU","1063","13","0","1","0","0","10","10","1","9","0","12","565412"
"16782","Brandon Syn","24","0","California Club","US","1242","13","0","1","0","0","11","6","1","24","0","8","527691"
"16783","Didier Ruijters","24","0","Benelux","NL","1187","13","0","1","0","0","12","5","1","10","0","11","523760"
"16784","Takanobu Furui","24","0","Japan","JP","1300","13","0","10","0","0","40","8","1","58","0","9","571287"
"16785","Jackson Freer","24","0","Australia/NZ","AU","3572","14","0","1","0","0","4","2","1","14","0","8","85941"
"16786","Teddy Penny","24","0","UK and I","GB","1582","14","0","1","0","0","4","4","1","14","0","16","560184"
